sentence,sentiment
"भाई भाई के बीच तो पिता जी आ गए, काश भाभी भी आ जाती तो मजा आ जाता।",negative
bahut sundar nachari,positive
Jabardat bihari lochaa😘😘😘😘 Jay bihar ..,positive
सही बोला आप लोगों ने अच्छा एक्टिव किया  ऐसा ही करते रहे,positive
"dileep sir ko jo arrest kiya hi usper video bnao bro,youva ki aabaz bno kvi aaplog v",negative
Congress waala thoke detkhun bhaiya 🤪🤣🤣🤣🤣🤣,negative
Thank u bhaiya.....🙏hm v kl gye the baba k darshan krne Lekin jitna achha se aap darshan kra diye ..hm khud jake v nhi kr paye the ...😊❣️🙏🙏,positive
मन मुग्ध हो गया....,positive
नशा मुक्ति के लिए बहुत अच्छा प्रयास 👍,positive
भाई एक वीडियो कृषि संसोधन विधेयक पर भी बनाइये।,positive
Dhany hai aap,positive
"Good  one "" bharat  mata ki Jay""     "" Jay  mithila""",positive
gw premi,neutral
Khan sir ka video ko crop kr ke sb  share kiya .  Aur log bhadk gye   I respect Khan sir,positive
अब इसै प्रकार  के प्यारे  गीत  सुननेै  को  नही  मिलते,positive
Bahut sundar bhai nice video  Bhim army aapda me bhi gayab hai,mix
Har Har Mahadev 🙏🙏,positive
"मगध विश्वविद्यालय के छात्रों को बेबजह बर्बाद किया जा रहा है | इस मुद्दे को उठाने के लिए धन्यवाद, Magadhi Boys!",mix
Chaapakal Ka vi bantwaara kr do Bhai..🤣🤣😂🤣,negative
Mja aa gya bhaiya mela ghum ke .... hmlog to ja nhi pate.vidio hi dekh ke khush ho jate🎉😊,positive
Mujhe pura yakin hai ki aane wale saal me is video pr Etna comments hoga ki meri ye comment kisi ko dikhegii v nhi  Love you guys from muzaffarpur ❤️,positive
50 rupee kato over acting ka,negative
कारिक महाराज के आपके चरणों में प्रणाम और लाखों और करोड़ों पर नाम आपकी चरणों में लाखों और करोड़ों का नाम हरिद्वार की भगत नगर भैया लोग हमारी प्रार्थना को स्वीकार कर देना हमें रात की तलाश है जो जरूर पूरा करवा दो,positive
आपकी सारी वीडीओ बहुत अच्छी लगती है ।👍👍 बिगेस्ट फैन ❤️❤️,positive
लिपि सिंह पर 302 धारा लगे 😠😠😠😠😠,negative
"बिल्कुल सही 90%BDO CO घूसखोर है, और उसके बेटे को भी पता है कि उसका बाप घूसखोर है, हमसे 5 बीघा का 20 हजार लिया",negative
Jai ma janki,positive
Jaiy ho dinanath,positive
Superb Jabardast Zindabaad 👍👍😍😍,positive
Jai ho baba ganinath 🙏 April me kon kon suna hai jhumar,positive
"Jay Sri Ram  , 🙏🙏🌹🌹",positive
बस इतना ही कहूंगा..  कायरता का तेल चढ़ा है हिंदुत्व की लाठी पर.. मुट्ठी भर जो नाच रहे हैं 100 करोड़ की छाती पर..,negative
"Khan sir ke support me hum hamesa he,",positive
"जय माता दी, हर हर महादेव जी।",positive
2023 men koun koun sun rahe ho my Bihar Darbhanga jila se hun ....,positive
Wah hila diye bhaiya or hamre sir jha sir to or bhi 🤣,positive
जय हो मौर्य साम्राज्य,positive
ASHOK,neutral
Khesari Lal bhi to kajaliya pujwa pritiya nam Lekr gata tha to achha hai jab apne pr bita to fat gya teri to 😠boycott bhojpuri Industry    Aur maghi Industry ab aana chahiye 💜💜💜💕,mix
Akshay Kumar,positive
एकदम सही भईया जी हम सभी खान सर् के साथ है।,positive
Bolo banke bihari lal ki jay 💞💞💞💞💞🙏🙏🙏🙏🙏🙏🚩🚩🚩🚩🚩🌷🌷🌷🌷🌷  Jay hind 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,positive
We need such video to highlight the local problems because aam admi never mind about these and be like jaise chlta hai chalne do Mera kya jaata hai,mix
सब मिलके 100k subscribe जल्दी से पार कर देहु,positive
Kahani and acting Halka fulka hai Level badhane ka prayas kijiye. Waise aaplog ki soch aur kuch karne ka jajba hame Kaafi pasand hai♥️🇮🇳,mix
राजनीति से हटकर इसी तरह का कंटेंट रखिये और मगध का नाम रौशन करिए।,positive
इस बार जरूर करेंगे विचार  भार में जाए नीतीश कुमार ⬇️,negative
"आँसू भी मोती बनकर बिखर जाएँगे; ये मत पूछना किस किस ने धोखा दिया; वरना कुछ अपनो के चेहरे उतर जाएँगे। """,negative
"वाह v p भईया आप ही तो रियल फिल्म बना रहे हैं , आप जो भी बोले हैं उस बात का पूरा सचाई यही है कि बिहार सरकार स्वास्थ्य विभाग में भी अभी नर्सरी क्लास में ही है और केतने विभाग में तो अभी एडमिशन ही चल रहा है सुविधा पता नहीं कब मिलेगा, बिहार के जनता को , नीतीश कुमार नियन अपन घर के नौकरो के ना रखे के चाही आऊ बिहार के जनता इनका कपार पर चढ़ा के मुख्यमंत्री बनाए ले हथ तब का हाल होयेत ।।।।।",negative
न्याय वह वैश्या हो चुकी है कि जो ज्यादा पैसा   देगा वह उसी के साथ जाएगी👆👆👆👆👆👆,negative
Har Har Mahadev  🙏🙏🙏🙏🙏,positive
भैय्या जी धोनी के संन्यास लेने के बाद फाइनल जितना तो छोड़िए अब फाइनल में पहुंचना भी सपना लग रहा है।,negative
अगला प्रधानमंत्री शादी शुदा होगा क्योकि वो मन की बात पत्नी से करेगा और काम की बात जनता से करेगा।,negative
Bhai overacting ho gyi bahot iss video me,negative
Aap bihar ke sartaj ho magadhi boys aap yuva ke prerna ho  jay magadh jay bihar,positive
Bhyiea ek br NURSING pr V video bnea🙏🙏,positive
ॐ नमः शिवाय जय भोलेनाथ,positive
"Bahut sunder Saraswati Vandana, aapke voice me bahut sunder lag raha hai,man karta hai ki sunta rahu sunta rahu,hame behad khushi hai ki aap aise sunder git gai, aapko bahut bahut dhanyavad.",positive
Jio bhaiya jeee ❤️❤️❤️❤️,positive
Kul devta shree baba ganinath  gobind   maharaja ki jay,positive
Sahi Baat bhaiya  job ne lagne Karan YouTube start Kiya vahe bhi subscribe increase nahi ho rahe hai,negative
Prabhu Sri Ram mithla as phuche hai kinks darsan Matt se Josh gayb ho Jata hai,positive
"हम आपके साथ हैं,, भैया जी।। यदि गुरु को भिक्षा मांगने की नौबत आ जाय, तो समझ लीजिए,, विनाश निकट है।।।",mix
जय भोलेनाथ हर हर महादेव   जय बिहार  जय मगध जय जहानाबाद जय मखदुमपुर ❤❤ ❤❤❤,positive
"मतलब भईया आप लोग भी खान सर को देखते हैं ,  बहुत सही भईया",positive
भाषा समझ जाते हैं लेकिन बोल नही सकते है 😄 हम अंगिका वाले....,mix
